Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber
Gibson City,IL,-1,-1,-1,-1,-1,45536,-1.0,90.5,136,3221,-1
Giddings,TX,-1,-1,-1,-1,-1,43500,-1.0,92.6,423,5373,-1
Gillespie,IL,-1,-1,-1,-1,-1,41889,-1.0,90.5,161,3088,-1
Gillette,WY,-1,-1,-1,-1,-1,79758,-1.0,93.6,1850,30473,-1
Gilman,IL,-1,-1,-1,-1,-1,49063,-1.0,90.5,12,1649,-1
Gilmer,TX,-1,-1,-1,-1,-1,36465,-1.0,92.6,430,5148,-1
Gilroy,CA,-1,-1,-1,-1,-1,110011,-1.0,146.9,3541,51108,-1
Morgan Hill,CA,-1,-1,-1,-1,-1,110011,-1.0,146.9,1408,38986,-1
Girard,KS,-1,-1,-1,-1,-1,38810,-1.0,86.9,216,2719,-1
Gladwin,MI,-1,-1,-1,-1,-1,37955,-1.0,91.4,272,2813,-1
Glasgow,KY,-1,-1,-1,-1,-1,35284,-1.0,93.9,649,14381,-1
Glasgow,MT,-1,-1,-1,-1,-1,53493,-1.0,100.8,140,2854,-1
Glencoe,MN,-1,-1,-1,-1,-1,52727,-1.0,99.6,226,5517,-1
Glendive,MT,-1,-1,-1,-1,-1,52469,-1.0,100.8,318,4635,-1
Glennville,GA,-1,-1,-1,-1,-1,51555,-1.0,89.8,262,5515,-1
Glens Falls,NY,-1,-1,-1,-1,-1,57121,98.6,143.7,502,13650,-1
Glenville,WV,-1,-1,-1,-1,-1,25125,-1.0,90.1,-1,-1,-1
Glenwood,IA,-1,-1,-1,-1,-1,61765,-1.0,90.3,275,5737,-1
Glenwood,MD,-1,-1,-1,-1,-1,164844,-1.0,121.4,-1,-1,-1
Glenwood Springs,CO,-1,-1,-1,-1,-1,69706,127.8,105.8,854,9105,-1
Globe,AZ,-1,-1,-1,-1,-1,43666,-1.0,107.0,648,6936,-1
Gloucester Courthouse,VA,-1,-1,-1,-1,-1,64191,-1.0,98.1,-1,-1,-1
Glouster,OH,-1,-1,-1,-1,-1,31654,-1.0,92.9,178,1979,-1
Gloversville,NY,-1,-1,-1,-1,-1,43977,-1.0,143.7,1437,14713,-1
Gold Beach,OR,-1,-1,-1,-1,-1,44200,-1.0,127.5,58,1878,-1
Golden Beach,MD,-1,-1,-1,-1,-1,86175,-1.0,121.4,-1,-1,-1
Goldendale,WA,-1,-1,-1,-1,-1,46875,-1.0,112.8,356,3723,-1
Golden Gate Estates,FL,-1,-1,-1,-1,-1,80327,-1.0,101.5,-1,-1,-1
Goldsboro,NC,-1,-1,-1,-1,-1,40028,88.5,96.4,5827,38179,-1
Gonzales,CA,-1,-1,-1,-1,-1,65527,-1.0,146.9,376,8830,-1
Gonzales,TX,-1,-1,-1,-1,-1,47330,-1.0,92.6,718,7471,-1
Gooding,ID,-1,-1,-1,-1,-1,35108,-1.0,97.1,94,3179,-1
Goodland,KS,-1,-1,-1,-1,-1,54649,-1.0,86.9,-1,-1,-1
Goodrich,MI,-1,-1,-1,-1,-1,88875,-1.0,91.4,-1,-1,-1
Gothenburg,NE,-1,-1,-1,-1,-1,66587,-1.0,93.6,142,3753,-1
Gouverneur,NY,-1,-1,-1,-1,-1,34340,-1.0,143.7,-1,-1,-1
Gowanda,NY,-1,-1,-1,-1,-1,43693,-1.0,143.7,-1,-1,-1
Graceville,FL,-1,-1,-1,-1,-1,34844,-1.0,101.5,164,2411,-1
Grafton,ND,-1,-1,-1,-1,-1,52865,-1.0,97.8,210,4052,-1
Grafton,WV,-1,-1,-1,-1,-1,38219,-1.0,90.1,-1,-1,-1
Graham,TX,-1,-1,-1,-1,-1,44971,-1.0,92.6,598,8531,-1
Gramercy,LA,-1,-1,-1,-1,-1,57325,-1.0,92.8,212,3266,-1
Lutcher,LA,-1,-1,-1,-1,-1,57325,-1.0,92.8,157,3407,-1
Granbury,TX,-1,-1,-1,-1,-1,62235,-1.0,92.6,953,9153,-1
Grand Bay,AL,-1,-1,-1,-1,-1,67944,-1.0,88.6,-1,-1,-1
Grand Forks,ND,-1,-1,-1,-1,-1,50495,90.7,97.8,3091,53382,-1
Grand Forks,MN,-1,-1,-1,-1,-1,50495,-1.0,99.6,-1,-1,-1
Grand Forks AFB,ND,-1,-1,-1,-1,-1,57083,-1.0,97.8,-1,-1,-1
Grand Island,NE,-1,-1,-1,-1,-1,54751,88.8,93.6,4942,47736,-1
Grand Junction,CO,-1,-1,-1,-1,-1,53086,98.1,105.8,4755,59029,-1
Grand Rapids,MI,-1,-1,-1,-1,-1,60813,93.7,91.4,18910,191566,-1
Grand Rapids,MN,-1,-1,-1,-1,-1,42045,-1.0,99.6,739,9457,-1
Grand Saline,TX,-1,-1,-1,-1,-1,34702,-1.0,92.6,164,3177,-1
Grandview,WA,-1,-1,-1,-1,-1,50233,-1.0,112.8,774,9614,-1
Granger,WA,-1,-1,-1,-1,-1,48250,-1.0,112.8,324,3148,-1
Grangerland,TX,-1,-1,-1,-1,-1,57167,-1.0,92.6,-1,-1,-1
Grangeville,ID,-1,-1,-1,-1,-1,43053,-1.0,97.1,154,3099,-1
Granite Falls,MN,-1,-1,-1,-1,-1,58214,-1.0,99.6,59,2857,-1
Granite Falls,WA,-1,-1,-1,-1,-1,73000,-1.0,112.8,183,3277,-1
Granite Shoals,TX,-1,-1,-1,-1,-1,51061,-1.0,92.6,139,2904,-1
Grants,NM,-1,-1,-1,-1,-1,40299,-1.0,90.6,544,8845,-1
Grants Pass,OR,-1,-1,-1,-1,-1,43333,106.6,127.5,-1,-1,-1
Grantsville,UT,-1,-1,-1,-1,-1,67132,-1.0,101.5,337,9358,-1
Grantville,GA,-1,-1,-1,-1,-1,70074,-1.0,89.8,118,2840,-1
Granville,NY,-1,-1,-1,-1,-1,42679,-1.0,143.7,-1,-1,-1
Granville,VT,-1,-1,-1,-1,-1,42679,-1.0,114.8,-1,-1,-1
Grass Valley,CA,-1,-1,-1,-1,-1,51528,-1.0,146.9,1225,12330,-1
Gray,GA,-1,-1,-1,-1,-1,56676,-1.0,89.8,-1,-1,-1
Grayling,MI,-1,-1,-1,-1,-1,34512,-1.0,91.4,144,1768,-1
Grayson,KY,-1,-1,-1,-1,-1,32642,-1.0,93.9,208,3871,-1
Great Barrington,MA,-1,-1,-1,-1,-1,48167,-1.0,132.5,363,7263,-1
Great Bend,KS,-1,-1,-1,-1,-1,46646,-1.0,86.9,1931,15794,-1
Great Falls,MT,-1,-1,-1,-1,-1,46769,91.1,100.8,5806,59984,-1
Greeley,CO,-1,-1,-1,-1,-1,57448,106.1,105.8,6826,92804,-1
Green Bay,WI,-1,-1,-1,-1,-1,59403,91.4,95.5,5936,101320,-1
Greenbrier,AR,-1,-1,-1,-1,-1,51250,-1.0,92.1,2,4746,-1
Greencastle,IN,-1,-1,-1,-1,-1,47040,-1.0,91.1,-1,-1,-1
Greeneville,TN,-1,-1,-1,-1,-1,41313,86.5,90.0,1756,15294,-1
Greenfield,CA,-1,-1,-1,-1,-1,59595,-1.0,146.9,903,15626,-1
Greenfield,MA,-1,-1,-1,-1,-1,48294,106.2,132.5,1317,17625,-1
Greenfield,OH,-1,-1,-1,-1,-1,28674,-1.0,92.9,-1,-1,-1
Green Forest,AR,-1,-1,-1,-1,-1,41591,-1.0,92.1,196,3106,-1
Green River,WY,-1,-1,-1,-1,-1,74599,-1.0,93.6,671,12793,-1
Greensboro,GA,-1,-1,-1,-1,-1,26989,-1.0,89.8,398,3136,-1
Greensboro,NC,-1,-1,-1,-1,-1,51978,91.0,96.4,30663,257237,-1
Greensburg,IN,-1,-1,-1,-1,-1,54419,-1.0,91.1,-1,-1,-1
Greentown,IN,-1,-1,-1,-1,-1,62517,-1.0,91.1,-1,-1,-1
Greenville,AL,-1,-1,-1,-1,-1,37639,-1.0,88.6,786,6961,-1
Greenville,IL,-1,-1,-1,-1,-1,50519,-1.0,90.5,256,7233,-1
Greenville,MI,-1,-1,-1,-1,-1,41325,-1.0,91.4,900,7957,-1
Greenville,MS,-1,-1,-1,-1,-1,26410,-1.0,85.1,4581,34826,-1
Greenville,NC,-1,-1,-1,-1,-1,44674,89.8,96.4,-1,-1,-1
Greenville,OH,-1,-1,-1,-1,-1,41933,-1.0,92.9,1046,12713,-1
Greenville,PA,-1,-1,-1,-1,-1,46264,-1.0,100.5,350,6057,-1
Greenville,SC,-1,-1,-1,-1,-1,51839,95.0,94.8,7473,62368,-1
Greenville,TX,-1,-1,-1,-1,-1,41600,-1.0,92.6,2987,25629,-1
Greenwich,NY,-1,-1,-1,-1,-1,62500,-1.0,143.7,-1,-1,-1
Greenwood,AR,-1,-1,-1,-1,-1,54759,-1.0,92.1,271,8937,-1
Greenwood,MS,-1,-1,-1,-1,-1,26802,-1.0,85.1,1890,15578,-1
Greenwood,SC,-1,-1,-1,-1,-1,40620,88.7,94.8,4256,22762,-1
Grenada,MS,-1,-1,-1,-1,-1,33554,-1.0,85.1,-1,-1,-1
Gridley,CA,-1,-1,-1,-1,-1,54304,-1.0,146.9,569,6528,-1
Grifton,NC,-1,-1,-1,-1,-1,34977,-1.0,96.4,-1,-1,-1
Grinnell,IA,-1,-1,-1,-1,-1,46044,-1.0,90.3,385,9147,-1
Grissom AFB,IN,-1,-1,-1,-1,-1,49375,-1.0,91.1,-1,-1,-1
Groesbeck,TX,-1,-1,-1,-1,-1,39912,-1.0,92.6,180,4295,-1
Grottoes,VA,-1,-1,-1,-1,-1,51964,-1.0,98.1,138,2212,-1
Grove,OK,-1,-1,-1,-1,-1,41099,-1.0,88.2,428,6575,-1
Grove City,PA,-1,-1,-1,-1,-1,56449,-1.0,100.5,227,7670,-1
Guadalupe,CA,-1,-1,-1,-1,-1,50864,-1.0,146.9,159,6692,-1
Guayama,PR,-1,-1,-1,-1,-1,17559,-1.0,-1.0,-1,-1,-1
Guerneville,CA,-1,-1,-1,-1,-1,63365,-1.0,146.9,-1,-1,-1
Gulfport,MS,-1,-1,-1,-1,-1,47451,86.8,85.1,7766,70806,-1
Gun Barrel City,TX,-1,-1,-1,-1,-1,43599,-1.0,92.6,656,6073,-1
Gun Lake,MI,-1,-1,-1,-1,-1,71524,-1.0,91.4,-1,-1,-1
Gunnison,CO,-1,-1,-1,-1,-1,40990,-1.0,105.8,783,5451,-1
Gunnison,UT,-1,-1,-1,-1,-1,63690,-1.0,101.5,-1,-1,-1
Gustine,CA,-1,-1,-1,-1,-1,53667,-1.0,146.9,367,5130,-1
Guthrie,OK,-1,-1,-1,-1,-1,40855,-1.0,88.2,643,11797,-1
Guymon,OK,-1,-1,-1,-1,-1,51905,-1.0,88.2,715,11294,-1
Gypsum,CO,-1,-1,-1,-1,-1,78075,-1.0,105.8,-1,-1,-1
Hagerstown,MD,-1,-1,-1,-1,-1,57597,99.7,121.4,3253,40564,-1
Hagerstown,WV,-1,-1,-1,-1,-1,57597,-1.0,90.1,-1,-1,-1
Hagerstown,PA,-1,-1,-1,-1,-1,57597,-1.0,100.5,-1,-1,-1
Hailey,ID,-1,-1,-1,-1,-1,52359,-1.0,97.1,274,8242,-1
Haleiwa,HI,-1,-1,-1,-1,-1,89102,-1.0,185.6,-1,-1,-1
Waialua,HI,-1,-1,-1,-1,-1,89102,-1.0,185.6,-1,-1,-1
Pupukea,HI,-1,-1,-1,-1,-1,89102,-1.0,185.6,-1,-1,-1
Haleyville,AL,-1,-1,-1,-1,-1,29748,-1.0,88.6,412,4080,-1
Half Moon Bay,CA,-1,-1,-1,-1,-1,122064,-1.0,146.9,518,12648,-1
Halls,TN,-1,-1,-1,-1,-1,38292,-1.0,90.0,134,2145,-1
Hallsville,TX,-1,-1,-1,-1,-1,61656,-1.0,92.6,54,3202,-1
Hamburg,AR,-1,-1,-1,-1,-1,37036,-1.0,92.1,137,2644,-1
Hamilton,AL,-1,-1,-1,-1,-1,26061,-1.0,88.6,354,6324,-1
Hamilton,MT,-1,-1,-1,-1,-1,33947,-1.0,100.8,451,5129,-1
Hamilton,NY,-1,-1,-1,-1,-1,40208,-1.0,143.7,-1,-1,-1
Hamilton,TX,-1,-1,-1,-1,-1,41964,-1.0,92.6,-1,-1,-1
Hammond,LA,-1,-1,-1,-1,-1,45325,89.0,92.8,5322,20386,-1
Hammonton,NJ,-1,-1,-1,-1,-1,69502,-1.0,118.3,549,13603,-1
Hampshire,IL,-1,-1,-1,-1,-1,110071,-1.0,90.5,132,6006,-1
Hampstead,NC,-1,-1,-1,-1,-1,77250,-1.0,96.4,-1,-1,-1
Hampton,IA,-1,-1,-1,-1,-1,51283,-1.0,90.3,48,4187,-1
Hampton,SC,-1,-1,-1,-1,-1,33445,-1.0,94.8,302,2730,-1
Hanceville,AL,-1,-1,-1,-1,-1,30521,-1.0,88.6,212,3531,-1
Hanford,CA,-1,-1,-1,-1,-1,61842,105.4,146.9,2685,50903,-1
Hannibal,MO,-1,-1,-1,-1,-1,43913,-1.0,91.2,2807,17379,-1
Hanover,PA,-1,-1,-1,-1,-1,60772,-1.0,100.5,1042,15234,-1
Hardeeville,SC,-1,-1,-1,-1,-1,38162,-1.0,94.8,444,3795,-1
Hardin,MT,-1,-1,-1,-1,-1,46096,-1.0,100.8,-1,-1,-1
Hardyston Township West,NJ,-1,-1,-1,-1,-1,92438,-1.0,118.3,-1,-1,-1
Harlan,IA,-1,-1,-1,-1,-1,52031,-1.0,90.3,-1,-1,-1
Harlan,KY,-1,-1,-1,-1,-1,27006,-1.0,93.9,194,1838,-1
Harlem,GA,-1,-1,-1,-1,-1,63211,-1.0,89.8,108,2119,-1
Harlingen,TX,-1,-1,-1,-1,-1,37415,-1.0,92.6,9640,65765,-1
Harrah,OK,-1,-1,-1,-1,-1,58594,-1.0,88.2,206,5402,-1
Harriman,TN,-1,-1,-1,-1,-1,41849,-1.0,90.0,753,6612,-1
Kingston,TN,-1,-1,-1,-1,-1,41849,-1.0,90.0,212,5609,-1
Rockwood,TN,-1,-1,-1,-1,-1,41849,-1.0,90.0,746,5536,-1
Harrington,DE,-1,-1,-1,-1,-1,54000,-1.0,106.6,342,3580,-1
Harrisburg,IL,-1,-1,-1,-1,-1,35288,-1.0,90.5,-1,-1,-1
Harrisburg,OR,-1,-1,-1,-1,-1,42018,-1.0,127.5,-1,-1,-1
Harrisburg,PA,-1,-1,-1,-1,-1,65091,95.8,100.5,6058,47509,-1
Harrisburg,SD,-1,-1,-1,-1,-1,80380,-1.0,96.2,-1,-1,-1
Harrison,AR,-1,-1,-1,-1,-1,40143,-1.0,92.1,1325,13285,-1
Harrison,MI,-1,-1,-1,-1,-1,24153,-1.0,91.4,-1,-1,-1
Harrison,OH,-1,-1,-1,-1,-1,58313,-1.0,92.9,624,9697,-1
Harrison,IN,-1,-1,-1,-1,-1,58313,-1.0,91.1,-1,-1,-1
Harrisonburg,VA,-1,-1,-1,-1,-1,51618,95.5,98.1,2337,45804,-1
Harrisonville,MO,-1,-1,-1,-1,-1,46539,-1.0,91.2,793,9880,-1
Harrodsburg,KY,-1,-1,-1,-1,-1,40264,-1.0,93.9,280,8154,-1
Hart,MI,-1,-1,-1,-1,-1,39282,-1.0,91.4,228,1885,-1
Hartford,CT,-1,-1,-1,-1,-1,72181,104.8,119.5,14333,125626,-1
Hartford City,IN,-1,-1,-1,-1,-1,36216,-1.0,91.1,422,6273,-1
Hartshorne,OK,-1,-1,-1,-1,-1,38750,-1.0,88.2,131,2088,-1
Hartsville,SC,-1,-1,-1,-1,-1,46661,-1.0,94.8,1870,7326,-1
Hartwell,GA,-1,-1,-1,-1,-1,30278,-1.0,89.8,712,4152,-1
Harvard,IL,-1,-1,-1,-1,-1,51447,-1.0,90.5,186,10063,-1
Haskell,TX,-1,-1,-1,-1,-1,35865,-1.0,92.6,86,2438,-1
Hastings,MI,-1,-1,-1,-1,-1,58657,-1.0,91.4,524,6685,-1
Hastings,MN,-1,-1,-1,-1,-1,71782,-1.0,99.6,1072,22688,-1
Hastings,NE,-1,-1,-1,-1,-1,47448,-1.0,93.6,1562,25705,-1
Hattiesburg,MS,-1,-1,-1,-1,-1,42412,86.1,85.1,4870,53678,-1
Havana,FL,-1,-1,-1,-1,-1,30288,-1.0,101.5,154,1668,-1
Havana,IL,-1,-1,-1,-1,-1,40417,-1.0,90.5,-1,-1,-1
Havelock,NC,-1,-1,-1,-1,-1,52010,-1.0,96.4,-1,-1,-1
Havre,MT,-1,-1,-1,-1,-1,48721,-1.0,100.8,856,9726,-1
Hawaiian Paradise Park,HI,-1,-1,-1,-1,-1,51151,-1.0,185.6,-1,-1,-1
Hawkinsville,GA,-1,-1,-1,-1,-1,33828,-1.0,89.8,-1,-1,-1
Hawthorne,NV,-1,-1,-1,-1,-1,36993,-1.0,103.3,-1,-1,-1
Hays,KS,-1,-1,-1,-1,-1,50133,-1.0,86.9,1390,20537,-1
Hayti,MO,-1,-1,-1,-1,-1,23534,-1.0,91.2,363,2870,-1
Hayward,WI,-1,-1,-1,-1,-1,33289,-1.0,95.5,334,2260,-1
Hazard,KY,-1,-1,-1,-1,-1,48459,-1.0,93.9,662,4736,-1
Hazel Green,AL,-1,-1,-1,-1,-1,63070,-1.0,88.6,-1,-1,-1
Hazlehurst,GA,-1,-1,-1,-1,-1,29006,-1.0,89.8,510,3780,-1
Hazlehurst,MS,-1,-1,-1,-1,-1,27240,-1.0,85.1,-1,-1,-1
Hazleton,PA,-1,-1,-1,-1,-1,44863,-1.0,100.5,1198,21705,-1
Headland,AL,-1,-1,-1,-1,-1,57372,-1.0,88.6,-1,-1,-1
Hearne,TX,-1,-1,-1,-1,-1,52908,-1.0,92.6,338,4522,-1
Heavener,OK,-1,-1,-1,-1,-1,37159,-1.0,88.2,147,3254,-1
Hebbronville,TX,-1,-1,-1,-1,-1,30787,-1.0,92.6,-1,-1,-1
Heber,UT,-1,-1,-1,-1,-1,81767,-1.0,101.5,234,10101,-1
Heber Springs,AR,-1,-1,-1,-1,-1,43194,-1.0,92.1,698,7392,-1
Hebron,IN,-1,-1,-1,-1,-1,58942,-1.0,91.1,-1,-1,-1
Helena,MT,-1,-1,-1,-1,-1,60541,104.2,100.8,2195,30520,-1
Helena-West Helena,AR,-1,-1,-1,-1,-1,21787,-1.0,92.1,1671,11502,-1
Hemet,CA,-1,-1,-1,-1,-1,45743,-1.0,146.9,6525,73111,-1
Hempstead,TX,-1,-1,-1,-1,-1,38467,-1.0,92.6,537,7974,-1
Henderson,NC,-1,-1,-1,-1,-1,32232,-1.0,96.4,3971,15730,-1
Henderson,TN,-1,-1,-1,-1,-1,34500,-1.0,90.0,550,6445,-1
Henderson,TX,-1,-1,-1,-1,-1,47232,-1.0,92.6,1178,11652,-1
Henrietta,TX,-1,-1,-1,-1,-1,44028,-1.0,92.6,-1,-1,-1
Henryetta,OK,-1,-1,-1,-1,-1,33081,-1.0,88.2,325,6053,-1
Hereford,TX,-1,-1,-1,-1,-1,48676,-1.0,92.6,926,14304,-1
Heritage Lake,IN,-1,-1,-1,-1,-1,69261,-1.0,91.1,-1,-1,-1
Hermiston,OR,-1,-1,-1,-1,-1,52875,97.9,127.5,1480,15399,-1
Hesston,KS,-1,-1,-1,-1,-1,55221,-1.0,86.9,136,3881,-1
Heyworth,IL,-1,-1,-1,-1,-1,79038,-1.0,90.5,-1,-1,-1
Hiawatha,KS,-1,-1,-1,-1,-1,40625,-1.0,86.9,88,3178,-1
Hibbing,MN,-1,-1,-1,-1,-1,44347,-1.0,99.6,499,16157,-1
Hickory,NC,-1,-1,-1,-1,-1,47100,89.8,96.4,5593,41892,-1
Hicksville,OH,-1,-1,-1,-1,-1,60694,-1.0,92.9,98,3358,-1
Hidden Valley Lake,CA,-1,-1,-1,-1,-1,70422,-1.0,146.9,-1,-1,-1
Higginsville,MO,-1,-1,-1,-1,-1,45493,-1.0,91.2,232,4448,-1
Highland,IL,-1,-1,-1,-1,-1,62857,-1.0,90.5,402,9841,-1
Highland Oaks,TX,-1,-1,-1,-1,-1,29479,-1.0,92.6,-1,-1,-1
High Point,NC,-1,-1,-1,-1,-1,47703,-1.0,96.4,11010,105278,-1
High Springs,FL,-1,-1,-1,-1,-1,50844,-1.0,101.5,314,4775,-1
Hillsboro,IL,-1,-1,-1,-1,-1,50938,-1.0,90.5,134,6017,-1
Hillsboro,KS,-1,-1,-1,-1,-1,46920,-1.0,86.9,113,2607,-1
Hillsboro,MO,-1,-1,-1,-1,-1,56250,-1.0,91.2,228,2579,-1
Hillsboro,OH,-1,-1,-1,-1,-1,33136,-1.0,92.9,754,6674,-1
Hillsboro,TX,-1,-1,-1,-1,-1,43492,-1.0,92.6,570,8968,-1
Hillsborough,NH,-1,-1,-1,-1,-1,70570,-1.0,112.6,261,5592,-1
Hillsdale,MI,-1,-1,-1,-1,-1,42304,-1.0,91.4,374,7574,-1
Hilmar-Irwin,CA,-1,-1,-1,-1,-1,64000,-1.0,146.9,-1,-1,-1
Hilo,HI,-1,-1,-1,-1,-1,62106,136.9,185.6,-1,-1,-1
Hilton Head Island,SC,-1,-1,-1,-1,-1,77631,109.4,94.8,-1,-1,-1
Hinesville,GA,-1,-1,-1,-1,-1,47429,90.8,89.8,3623,29764,-1
Hinton,WV,-1,-1,-1,-1,-1,31058,-1.0,90.1,-1,-1,-1
Hobart,OK,-1,-1,-1,-1,-1,30083,-1.0,88.2,214,3512,-1
Hobbs,NM,-1,-1,-1,-1,-1,59387,87.7,90.6,3875,32642,-1
Hodgenville,KY,-1,-1,-1,-1,-1,31112,-1.0,93.9,38,2732,-1
Hohenwald,TN,-1,-1,-1,-1,-1,31184,-1.0,90.0,264,3808,-1
Hoisington,KS,-1,-1,-1,-1,-1,49597,-1.0,86.9,111,2802,-1
Holbrook,AZ,-1,-1,-1,-1,-1,48750,-1.0,107.0,793,4926,-1
Holden Beach,NC,-1,-1,-1,-1,-1,41406,-1.0,96.4,114,859,-1
Holdenville,OK,-1,-1,-1,-1,-1,32450,-1.0,88.2,348,5638,-1
Holdrege,NE,-1,-1,-1,-1,-1,52184,-1.0,93.6,233,5128,-1
Holiday Shores,IL,-1,-1,-1,-1,-1,99591,-1.0,90.5,-1,-1,-1
Holland,MI,-1,-1,-1,-1,-1,64575,96.2,91.4,2368,33652,-1
Hollandale,MS,-1,-1,-1,-1,-1,37083,-1.0,85.1,-1,-1,-1
Hollister,CA,-1,-1,-1,-1,-1,84148,-1.0,146.9,2100,35056,-1
Holloman AFB,NM,-1,-1,-1,-1,-1,47240,-1.0,90.6,-1,-1,-1
Holly,MI,-1,-1,-1,-1,-1,59153,-1.0,91.4,266,6226,-1
Holly Springs,MS,-1,-1,-1,-1,-1,27163,-1.0,85.1,763,7868,-1
Holton,KS,-1,-1,-1,-1,-1,46008,-1.0,86.9,189,3306,-1
Holtville,CA,-1,-1,-1,-1,-1,48261,-1.0,146.9,-1,-1,-1
Homedale,ID,-1,-1,-1,-1,-1,32824,-1.0,97.1,-1,-1,-1
Homer,LA,-1,-1,-1,-1,-1,16933,-1.0,92.8,-1,-1,-1
Homerville,GA,-1,-1,-1,-1,-1,21250,-1.0,89.8,304,2583,-1
Homesteads Addition,TX,-1,-1,-1,-1,-1,57023,-1.0,92.6,-1,-1,-1
Hominy,OK,-1,-1,-1,-1,-1,35583,-1.0,88.2,46,3588,-1
Homosassa Springs,FL,-1,-1,-1,-1,-1,42011,95.5,101.5,-1,-1,-1
Beverly Hills,FL,-1,-1,-1,-1,-1,42011,-1.0,101.5,-1,-1,-1
Citrus Springs,FL,-1,-1,-1,-1,-1,42011,-1.0,101.5,-1,-1,-1
Hondo,TX,-1,-1,-1,-1,-1,51962,-1.0,92.6,646,9113,-1
Honea Path,SC,-1,-1,-1,-1,-1,34199,-1.0,94.8,644,3734,-1
Honeoye Falls,NY,-1,-1,-1,-1,-1,67656,-1.0,143.7,-1,-1,-1
Honesdale,PA,-1,-1,-1,-1,-1,39292,-1.0,100.5,242,4740,-1
Honokaa,HI,-1,-1,-1,-1,-1,65368,-1.0,185.6,-1,-1,-1
Hood River,OR,-1,-1,-1,-1,-1,66457,-1.0,127.5,-1,-1,-1
Hood River,WA,-1,-1,-1,-1,-1,66457,-1.0,112.8,-1,-1,-1
Hooks,TX,-1,-1,-1,-1,-1,44355,-1.0,92.6,52,3012,-1
Hoopeston,IL,-1,-1,-1,-1,-1,44024,-1.0,90.5,462,5507,-1
Hoosick Falls,NY,-1,-1,-1,-1,-1,54154,-1.0,143.7,-1,-1,-1
Hope,AR,-1,-1,-1,-1,-1,36581,-1.0,92.1,1512,10368,-1
Hopkinsville,KY,-1,-1,-1,-1,-1,39843,-1.0,93.9,2774,32265,-1
Horicon,WI,-1,-1,-1,-1,-1,58795,-1.0,95.5,-1,-1,-1
Hornell,NY,-1,-1,-1,-1,-1,43296,-1.0,143.7,352,8441,-1
Horse Cave,KY,-1,-1,-1,-1,-1,30000,-1.0,93.9,16,2292,-1
Horseshoe Bay,TX,-1,-1,-1,-1,-1,59877,-1.0,92.6,158,2492,-1
Hot Springs,AR,-1,-1,-1,-1,-1,41530,87.3,92.1,7056,40081,-1
Hot Springs,SD,-1,-1,-1,-1,-1,46893,-1.0,96.2,80,4063,-1
Hot Springs Village,AR,-1,-1,-1,-1,-1,54327,-1.0,92.1,-1,-1,-1
Houghton,MI,-1,-1,-1,-1,-1,31400,-1.0,91.4,-1,-1,-1
Houghton Lake,MI,-1,-1,-1,-1,-1,40518,-1.0,91.4,-1,-1,-1
Houlton,ME,-1,-1,-1,-1,-1,31693,-1.0,110.9,304,6105,-1
Houma,LA,-1,-1,-1,-1,-1,50605,89.9,92.8,3660,32688,-1
Houston,MS,-1,-1,-1,-1,-1,39688,-1.0,85.1,-1,-1,-1
Houston,TX,-1,-1,-1,-1,-1,65723,95.8,92.6,276493,2280859,-1
Houtzdale,PA,-1,-1,-1,-1,-1,41250,-1.0,100.5,-1,-1,-1
Hudson,NY,-1,-1,-1,-1,-1,46360,-1.0,143.7,584,6691,-1
Hudson,WI,-1,-1,-1,-1,-1,82049,-1.0,95.5,1265,12832,-1
Hudson,MN,-1,-1,-1,-1,-1,82049,-1.0,99.6,-1,-1,-1
Hugo,OK,-1,-1,-1,-1,-1,26347,-1.0,88.2,142,5434,-1
Hugoton,KS,-1,-1,-1,-1,-1,47730,-1.0,86.9,30,3456,-1
Humboldt,IA,-1,-1,-1,-1,-1,54609,-1.0,90.3,44,4205,-1
Humboldt,TN,-1,-1,-1,-1,-1,34776,-1.0,90.0,1184,9114,-1
Huntingburg,IN,-1,-1,-1,-1,-1,40967,-1.0,91.1,176,6113,-1
Huntingdon,PA,-1,-1,-1,-1,-1,43397,-1.0,100.5,186,6790,-1
Huntington,IN,-1,-1,-1,-1,-1,44425,-1.0,91.1,781,16803,-1
Huntington,WV,-1,-1,-1,-1,-1,44308,84.3,90.1,-1,-1,-1
Huntington,KY,-1,-1,-1,-1,-1,44308,-1.0,93.9,-1,-1,-1
Huntington,OH,-1,-1,-1,-1,-1,44308,-1.0,92.9,-1,-1,-1
Huntsville,AL,-1,-1,-1,-1,-1,65942,91.3,88.6,21921,183357,-1
Huntsville,TX,-1,-1,-1,-1,-1,33226,91.2,92.6,2666,38275,-1
Huron,CA,-1,-1,-1,-1,-1,25060,-1.0,146.9,402,8220,-1
Huron,SD,-1,-1,-1,-1,-1,45781,-1.0,96.2,-1,-1,-1
Hurricane,UT,-1,-1,-1,-1,-1,51890,-1.0,101.5,627,13587,-1
Hutchinson,KS,-1,-1,-1,-1,-1,45758,84.0,86.9,6250,40981,-1
Hutchinson,MN,-1,-1,-1,-1,-1,57341,-1.0,99.6,770,13901,-1
Huxley,IA,-1,-1,-1,-1,-1,87330,-1.0,90.3,-1,-1,-1
