Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber
West Burlington,IA,-1,-1,-1,-1,-1,-1,-1.0,90.3,252,3383,-1
West Des Moines,IA,-1,-1,-1,-1,-1,-1,-1.0,90.3,3716,58600,-1
West Union,IA,-1,-1,-1,-1,-1,-1,-1.0,90.3,41,2405,-1
Windsor Heights,IA,-1,-1,-1,-1,-1,-1,-1.0,90.3,390,4657,-1
Andover,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,750,11091,-1
Anthony,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,87,2130,-1
Arma,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,66,1519,-1
Atwood,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,22,1021,-1
Auburn,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,0,1178,-1
Bel Aire,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,113,7009,-1
Bonner Springs,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,528,7349,-1
Bucklin,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,0,794,-1
Bushton,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,0,284,-1
Caldwell,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,34,1128,-1
Chase,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,0,447,-1
Chetopa,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,48,1234,-1
Clearwater,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,82,2477,-1
Council Grove,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,87,2274,-1
Derby,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,1241,23607,-1
Eastborough,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,2,815,-1
Edwardsville,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,200,4595,-1
Ellinwood,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,106,1974,-1
Ellis,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,22,1952,-1
Elwood,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,72,1119,-1
Eskridge,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,8,563,-1
Fairway,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,58,3912,-1
Frontenac,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,188,3244,-1
Gardner,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,823,19112,-1
Geneseo,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,0,261,-1
Goddard,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,160,4352,-1
Grandview Plaza,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,94,1432,-1
Haysville,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,627,10765,-1
Herington,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,164,2396,-1
Highland,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,66,936,-1
Hill City,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,74,1292,-1
Holcomb,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,60,2176,-1
Hoxie,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,22,1076,-1
Humboldt,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,46,1812,-1
Lansing,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,462,11003,-1
Leawood,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,984,32422,-1
Lebo,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,16,912,-1
Lenexa,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,2126,49282,-1
Macksville,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,10,477,-1
Maize,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,214,3477,-1
Marion,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,78,1849,-1
Mayetta,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,0,363,-1
McLouth,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,52,822,-1
Meriden,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,0,752,-1
Minneapolis,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,113,1956,-1
Mission,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,878,9920,-1
Moran,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,0,521,-1
Moundridge,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,36,1635,-1
Mulvane,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,222,6033,-1
Oakley,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,40,1794,-1
Oberlin,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,33,1600,-1
Olathe,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,5065,126090,-1
Overland Park,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,8986,178669,-1
Park City,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,365,8295,-1
Prairie Village,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,769,21821,-1
Roeland Park,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,564,7059,-1
Shawnee,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,2679,63652,-1
South Hutchinson,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,218,2559,-1
Sterling,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,92,2541,-1
Valley Center,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,278,6799,-1
Wa Keeney,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,30,1730,-1
Wakefield,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,0,907,-1
Wathena,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,76,1280,-1
Wellsville,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,121,1729,-1
Westwood,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,88,1879,-1
Winchester,KS,-1,-1,-1,-1,-1,-1,-1.0,86.9,8,562,-1
Alexandria,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,368,8509,-1
Anchorage,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,46,3414,-1
Ashland,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,2969,21209,-1
Auburn,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,18,1508,-1
Audubon Park,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,116,1680,-1
Bardwell,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,4,826,-1
Beattyville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,24,1096,-1
Bellefonte,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,12,855,-1
Bellevue,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,613,5822,-1
Benham,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,2,524,-1
Brandenburg,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,94,2155,-1
Brownsville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,17,995,-1
Burnside,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,87,995,-1
Calhoun,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,2,774,-1
Calvert City,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,54,2753,-1
Catlettsburg,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,177,1824,-1
Cave City,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,92,2009,-1
Clarkson,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,12,841,-1
Clay City,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,68,1328,-1
Cloverport,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,6,1222,-1
Coal Run Village,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,16,626,-1
Cold Spring,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,372,6172,-1
Covington,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,5314,43054,-1
Dawson Springs,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,84,2872,-1
Dayton,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,277,5418,-1
Dry Ridge,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,16,2222,-1
Earlington,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,10,1550,-1
Eddyville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,62,2409,-1
Edgewood,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,302,8885,-1
Edmonton,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,12,1606,-1
Elkton,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,62,1988,-1
Elsmere,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,276,7999,-1
Eminence,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,63,2245,-1
Erlanger,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,1430,21384,-1
Falmouth,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,150,2028,-1
Ferguson,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,8,940,-1
Flatwoods,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,221,7678,-1
Florence,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,3301,28869,-1
Fort Mitchell,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,352,7539,-1
Fort Thomas,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,464,15141,-1
Fort Wright,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,837,5436,-1
Graymoor-Devondale,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,166,3156,-1
Greensburg,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,42,2389,-1
Guthrie,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,38,1455,-1
Hardinsburg,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,10,2420,-1
Hartford,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,16,2632,-1
Henderson,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,2136,27978,-1
Highland Heights Southgate,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,420,10660,-1
Hillview,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,422,7601,-1
Independence,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,668,22935,-1
Indian Hills,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,74,3555,-1
Inez,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,10,419,-1
Irvington,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,0,1398,-1
Jamestown,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,39,1755,-1
Jeffersontown,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,1234,26411,-1
Jenkins,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,22,2190,-1
Junction City,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,24,2211,-1
La Grange,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,267,6638,-1
Lakeside Park-Crestview Hills,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,296,6458,-1
Lewisburg,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,12,912,-1
Liberty,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,22,1914,-1
Louisville Metro,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,66793,637428,-1
Loyall,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,48,697,-1
Ludlow,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,486,4845,-1
Lynch,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,6,812,-1
Meadow Vale,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,22,861,-1
Middlesboro,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,1261,9775,-1
Morgantown,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,20,2558,-1
Mount Washington,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,387,12414,-1
Munfordville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,34,1588,-1
Newport,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,2572,15738,-1
Nortonville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,20,1223,-1
Oak Grove,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,604,9673,-1
Olive Hill,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,42,1758,-1
Owenton,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,14,1467,-1
Owingsville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,82,1645,-1
Park Hills,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,72,2770,-1
Pineville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,102,2041,-1
Pioneer Village,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,14,2733,-1
Providence,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,92,3399,-1
Raceland,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,52,2857,-1
Russell,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,188,3632,-1
Russell Springs,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,106,2335,-1
Sadieville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,2,333,-1
Science Hill,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,10,667,-1
Shepherdsville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,593,9424,-1
Shively,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,1565,16609,-1
Silver Grove,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,52,1150,-1
Simpsonville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,32,1500,-1
South Shore,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,8,1277,-1
Springfield,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,30,2785,-1
Stamping Ground,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,8,709,-1
St. Matthews,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,1542,18885,-1
Strathmoor Village,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,18,738,-1
Sturgis,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,13,1889,-1
Taylor Mill,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,183,7123,-1
Taylorsville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,32,1300,-1
Tompkinsville,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,12,2603,-1
Uniontown,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,16,1017,-1
Vanceburg,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,29,1681,-1
Villa Hills,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,66,7704,-1
Vine Grove,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,168,4558,-1
Warsaw,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,36,1798,-1
West Liberty,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,96,3356,-1
West Point,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,11,968,-1
Whitesburg,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,38,1452,-1
Wilder,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,160,2956,-1
Worthington,KY,-1,-1,-1,-1,-1,-1,-1.0,93.9,18,1700,-1
Addis,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,14,4043,-1
Amite,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,1079,4386,-1
Baker,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,1053,13460,-1
Basile,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,24,2357,-1
Berwick,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,142,4266,-1
Blanchard,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,104,2734,-1
Bossier City,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,6123,64232,-1
Broussard,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,1416,8227,-1
Brusly,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,4,2129,-1
Carencro,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,662,6897,-1
Clarence,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,0,501,-1
Clinton,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,103,1867,-1
Coushatta,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,158,2030,-1
Cullen,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,60,1345,-1
Denham Springs,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,1740,10504,-1
De Ridder,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,662,10250,-1
Epps,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,22,1090,-1
Erath,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,52,2160,-1
French Settlement,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,72,1081,-1
Georgetown,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,4,320,-1
Golden Meadow,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,124,2095,-1
Gonzales,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,413,9738,-1
Grambling,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,304,4931,-1
Greenwood,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,136,2808,-1
Gretna,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,1468,17901,-1
Harahan,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,276,9431,-1
Independence,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,190,1806,-1
Kenner,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,5153,67889,-1
Kentwood,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,462,2315,-1
Kinder,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,186,2403,-1
Marion,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,46,753,-1
Moreauville,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,20,931,-1
Napoleonville,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,2,646,-1
Norwood,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,2,327,-1
Oak Grove,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,170,1918,-1
Oil City,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,34,1212,-1
Olla,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,76,1328,-1
Pearl River,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,198,2256,-1
Pineville,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,1480,15064,-1
Plaquemine,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,702,6646,-1
Pollock,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,30,385,-1
Ponchatoula,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,848,6524,-1
Port Allen,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,484,4892,-1
Port Vincent,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,96,541,-1
Scott,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,462,9335,-1
Sterlington,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,20,1447,-1
Stonewall,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,16,1930,-1
Sulphur,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,2539,19632,-1
Thibodaux,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,1731,14487,-1
Tickfaw,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,62,703,-1
Vidalia,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,430,4070,-1
Walker,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,829,6567,-1
West Monroe,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,2040,12930,-1
Westwego,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,423,10226,-1
Zachary,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,526,15696,-1
Zwolle,LA,-1,-1,-1,-1,-1,-1,-1.0,92.8,106,1737,-1
Ashland,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,34,1457,-1
Auburn,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,1878,22953,-1
Baileyville,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,88,1524,-1
Bath,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,518,8879,-1
Berwick,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,312,7707,-1
Biddeford,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,2206,21511,-1
Boothbay Harbor,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,200,2252,-1
Brewer,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,643,9097,-1
Bridgton,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,224,5608,-1
Brownville,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,106,1288,-1
Bucksport,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,259,4951,-1
Buxton,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,208,8179,-1
Cape Elizabeth,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,241,8825,-1
Carrabassett Valley,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,112,474,-1
Clinton,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,146,3328,-1
Cumberland,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,78,7744,-1
Damariscotta,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,128,1905,-1
Dexter,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,225,3687,-1
Dixfield,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,96,2532,-1
Dover-Foxcroft,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,300,4165,-1
East Millinocket,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,84,3177,-1
Eastport,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,20,1509,-1
Eliot,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,52,6358,-1
Fairfield,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,503,6695,-1
Falmouth,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,299,10921,-1
Fort Fairfield,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,76,3443,-1
Fort Kent,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,58,4212,-1
Freeport,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,366,8392,-1
Fryeburg,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,152,3313,-1
Gardiner,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,410,6103,-1
Gorham,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,380,15940,-1
Gouldsboro,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,31,2011,-1
Greenville,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,91,1721,-1
Hallowell,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,135,2434,-1
Hampden,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,244,7052,-1
Holden,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,102,3048,-1
Jay,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,161,4739,-1
Kennebunkport,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,104,4031,-1
Kittery,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,380,10632,-1
Limestone,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,125,2252,-1
Lincoln,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,445,5318,-1
Lincolnville,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,87,2205,-1
Lisbon,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,226,9355,-1
Machias,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,96,2124,-1
Madawaska,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,80,4319,-1
Madison,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,378,4578,-1
Mechanic Falls,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,57,3254,-1
Mexico,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,220,2828,-1
Milbridge,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,16,1289,-1
Milo,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,191,2313,-1
Monmouth,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,136,3959,-1
Mount Desert,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,88,2188,-1
Newport,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,334,3151,-1
North Berwick,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,121,4921,-1
Norway,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,265,4755,-1
Oakland,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,314,6236,-1
Ogunquit,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,74,1264,-1
Old Orchard Beach,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,688,9494,-1
Old Town,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,612,7731,-1
Orono,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,336,10290,-1
Oxford,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,212,3935,-1
Paris,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,176,4942,-1
Phippsburg,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,26,2185,-1
Rangeley,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,33,1183,-1
Richmond,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,88,3457,-1
Rockport,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,68,3563,-1
Sabattus,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,182,4744,-1
Saco,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,1184,18417,-1
Scarborough,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,991,19549,-1
Searsport,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,128,2588,-1
South Berwick,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,147,7221,-1
South Portland,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,1903,24144,-1
Southwest Harbor,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,88,1962,-1
Swan's Island,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,0,302,-1
Thomaston,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,112,3652,-1
Topsham,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,250,9953,-1
Van Buren,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,28,2464,-1
Veazie,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,38,1910,-1
Waldoboro,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,174,5007,-1
Washburn,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,86,1572,-1
Wells,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,288,10005,-1
Westbrook,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,1401,16762,-1
Wilton,ME,-1,-1,-1,-1,-1,-1,-1.0,110.9,179,4167,-1
