DataSourceName,DataSourceCode,StationID,ActualStationID,Latitude_DD,Longitude_DD,SampleDate,SampleTime,ActivityDepth,ActivityDepthUnit,Characteristic,ResultValue,ResultUnit,ValueQualifier,ResultComment,WaterbodyID,WaterbodyName
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2006-04-21 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2006-06-21 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2006-12-18 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2007-01-17 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2007-06-23 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,6.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2007-11-20 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2007-12-19 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2008-12-17 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2009-02-25 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-02-24 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,3.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-02-24 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,50.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-02-24 00:00:00.000,00:00:00,0.5,m,Nitrogen,810.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-05-25 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,42.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-05-25 00:00:00.000,00:00:00,0.5,m,Nitrogen,1170.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-06-28 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,64.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-06-28 00:00:00.000,00:00:00,0.5,m,Nitrogen,1120.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-07-27 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,37.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-07-27 00:00:00.000,00:00:00,0.5,m,Nitrogen,1000.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-11-27 00:00:00.000,00:00:00,0.5,m,Nitrogen,840.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1996-12-13 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,5.30000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1997-01-25 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,7.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1997-02-24 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,32.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1997-05-30 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,61.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1997-06-27 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,35.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1997-06-27 00:00:00.000,00:00:00,0.5,m,Nitrogen,1410.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1997-07-24 00:00:00.000,00:00:00,0.5,m,Nitrogen,1330.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1997-10-28 00:00:00.000,00:00:00,0.5,m,Nitrogen,1220.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1997-11-26 00:00:00.000,00:00:00,0.5,m,Nitrogen,1210.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1997-12-17 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,32.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1997-12-17 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,49.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1998-03-28 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,33.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1998-03-28 00:00:00.000,00:00:00,0.5,m,Nitrogen,1040.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1998-04-27 00:00:00.000,00:00:00,0.5,m,Nitrogen,940.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1998-08-24 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,1.80000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1998-12-21 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,4.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1998-12-21 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,24.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-01-26 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,12.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-02-26 00:00:00.000,00:00:00,0.5,m,Nitrogen,770.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-03-25 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,3.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-03-25 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,27.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-06-21 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,3.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-07-27 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-07-27 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,30.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-08-19 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,71.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-08-19 00:00:00.000,00:00:00,0.5,m,Nitrogen,1550.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-09-23 00:00:00.000,00:00:00,0.5,m,Nitrogen,1630.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-10-25 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,1999-12-21 00:00:00.000,00:00:00,0.5,m,Nitrogen,1330.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2000-03-24 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2000-03-24 00:00:00.000,00:00:00,0.5,m,Nitrogen,1350.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2000-04-26 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,79.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2000-05-24 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2000-05-24 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,66.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2000-06-28 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2000-07-24 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2000-08-18 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,46.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2001-02-23 00:00:00.000,00:00:00,0.5,m,Nitrogen,1170.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2001-03-26 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,11.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2001-03-26 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,79.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2001-04-27 00:00:00.000,00:00:00,0.5,m,Nitrogen,1320.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2001-07-26 00:00:00.000,00:00:00,0.5,m,Nitrogen,1500.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2001-10-22 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,1.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2001-10-22 00:00:00.000,00:00:00,0.5,m,Nitrogen,1460.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2001-11-21 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2001-12-18 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,63.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2001-12-18 00:00:00.000,00:00:00,0.5,m,Nitrogen,1600.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2002-02-25 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,1.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2002-02-25 00:00:00.000,00:00:00,0.5,m,Nitrogen,1580.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2002-06-24 00:00:00.000,00:00:00,0.5,m,Nitrogen,1380.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2002-07-22 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,57.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2002-07-22 00:00:00.000,00:00:00,0.5,m,Nitrogen,1620.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2002-09-20 00:00:00.000,00:00:00,0.5,m,Nitrogen,1310.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2002-10-25 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2003-02-21 00:00:00.000,00:00:00,0.5,m,Nitrogen,940.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2003-04-22 00:00:00.000,00:00:00,0.5,m,Nitrogen,970.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2003-05-19 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,10.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2003-06-23 00:00:00.000,00:00:00,0.5,m,Nitrogen,1950.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2003-07-21 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2003-08-22 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2003-10-21 00:00:00.000,00:00:00,0.5,m,Nitrogen,1720.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2003-11-22 00:00:00.000,00:00:00,0.5,m,Nitrogen,1740.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2003-12-16 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-02-21 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,34.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-03-22 00:00:00.000,00:00:00,0.5,m,Nitrogen,1500.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-05-23 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,58.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-06-21 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,76.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-07-21 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,1.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-07-21 00:00:00.000,00:00:00,0.5,m,Nitrogen,1420.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-08-27 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,76.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-09-22 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,103.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-10-20 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,36.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-10-20 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,73.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2004-12-16 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,58.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2005-04-19 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,42.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2005-05-20 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,73.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2005-08-17 00:00:00.000,00:00:00,0.5,m,Nitrogen,1530.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2005-09-19 00:00:00.000,00:00:00,0.5,m,Nitrogen,1520.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2005-10-21 00:00:00.000,00:00:00,0.5,m,Nitrogen,1210.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2005-12-12 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,39.00000000,ug/l,,,1001006,Istokpoga, Lake
